project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Taltal power station,Termoeléctrica Taltal,2,2,gas_power_plant,Enel Generación Chile SA,Enel Generación Chile SA,Antofagasta,Chile,operating,operating,2000,120,,MW,point,-24.989,-70.466,,https://gem.wiki/Taltal_power_station,operating
Taltal power station,Termoeléctrica Taltal,ST,ST,gas_power_plant,Enel Generación Chile SA,Enel Generación Chile SA,Antofagasta,Chile,cancelled,cancelled,,130,,MW,point,-24.989,-70.466,,https://gem.wiki/Taltal_power_station,cancelled
Tamazunchale II power station,Central CC Tamazunchale II,CC,CC,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,San Luis Potosí,Mexico,operating,operating,2022,514,,MW,point,21.314,-98.758,,https://gem.wiki/Tamazunchale_II_power_station,operating
Tamazunchale power station,Central CC Tamazunchale,1,1,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,San Luis Potosí,Mexico,operating,operating,2007,589.5,,MW,point,21.311,-98.757,,https:/.gem.wiki/Tamazunchale_power_station,operating
Tamazunchale power station,Central CC Tamazunchale,2,2,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,San Luis Potosí,Mexico,operating,operating,2007,589.5,,MW,point,21.311,-98.757,,https:/.gem.wiki/Tamazunchale_power_station,operating
Tambaqui power station,Usina Termelétrica Tambaqui,1,1,gas_power_plant,Breitener Tambaqui SA,Ceiba Energy,Amazonas,Brazil,operating,operating,2006,156,,MW,point,-3.1077,-59.939,,https://gem.wiki/Tambaqui_power_station,operating
Tecate CC power station,Central CC Tecate,1,1,gas_power_plant,Balaga Potencia SAPI de CV,Balaga Potencia SAPI de CV,Baja California,Mexico,announced,proposed_plus,2026,150,,MW,point,32.569,-115.9,,https://gem.wiki/Tecate_CC_power_station,proposed_plus
Teno power station,Central Térmica Teno,1,1,gas_power_plant,Enlasa Generación Chile SA,Energía Latina SA,Maule,Chile,operating,operating,2009,57.6,,MW,point,-34.869,-71.142,,https://gem.wiki/Teno_power_station,operating
Teresina power station,Usina Termelétrica Teresina,1,1,gas_power_plant,Grupo Leros,Grupo Leros,Piauí,Brazil,announced,proposed_plus,,690,,MW,point,-5.253,-42.727,,https://gem.wiki/Teresina_power_station,proposed_plus
Terminal 6 San Lorenzo cogeneration plant,Central Cogeneración Terminal 6 San Lorenzo,1,1,gas_power_plant,Central Puerto SA,Central Puerto SA,Santa Fe,Argentina,operating,operating,2021,391,,MW,point,-32.663,-60.749,,https://gem.wiki/Terminal_6_San_Lorenzo_cogeneration_plant,operating
Termo Flores power station,Central Termo Flores,I,I,gas_power_plant,EnfraGen LLC,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atlántico,Colombia,operating,operating,1993,160,,MW,point,11.026,-74.812,,https://gem.wiki/Termo_Flores_power_station,operating
Termo Flores power station,Central Termo Flores,IV,IV,gas_power_plant,EnfraGen LLC,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atlántico,Colombia,operating,operating,2011,450,,MW,point,11.026,-74.812,,https://gem.wiki/Termo_Flores_power_station,operating
Termo Flores power station,Central Termo Flores,V,V,gas_power_plant,EnfraGen LLC,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atlántico,Colombia,announced,proposed_plus,2025,50,,MW,point,11.026,-74.812,,https://gem.wiki/Termo_Flores_power_station,proposed_plus
Termo Flores power station,Central Termo Flores,VI,VI,gas_power_plant,EnfraGen LLC,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atlántico,Colombia,announced,proposed_plus,2025,50,,MW,point,11.026,-74.812,,https://gem.wiki/Termo_Flores_power_station,proposed_plus
Termo Flores power station,Central Termo Flores,VII,VII,gas_power_plant,EnfraGen LLC,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atlántico,Colombia,announced,proposed_plus,2025,50,,MW,point,11.026,-74.812,,https://gem.wiki/Termo_Flores_power_station,proposed_plus
Termo Norte power station,Usina Termelétrica Termo Norte,I,I,gas_power_plant,Termo Norte Energia Ltda,Rondonia Power Co,Rondônia,Brazil,operating,operating,2000,64,,MW,point,-8.7948,-63.815,,https://gem.wiki/Termo_Norte_power_station,operating
Termo Norte power station,Usina Termelétrica Termo Norte,II,II,gas_power_plant,Termo Norte Energia Ltda,Rondonia Power Co,Rondônia,Brazil,operating,operating,2001,349,,MW,point,-8.7948,-63.815,,https://gem.wiki/Termo_Norte_power_station,operating
TermoAndes power station,Central Térmica TermoAndes,TANDTG01,TANDTG01,gas_power_plant,AES Andes SA,AES Andes SA,Salta,Argentina,operating,operating,1999,643,,MW,point,-24.744,-65.052,,https://gem.wiki/TermoAndes_power_station,operating
Termobarrancas II power station,Central Termoeléctrica Termobarrancas,1,1,gas_power_plant,Petróleos de Venezuela SA,Government of Venezuela,Barinas,Venezuela,operating,operating,2007,170,,MW,point,8.6984,-70.209,,https://gem.wiki/Termobarrancas_II_power_station,operating
Termobarranquilla power station,Central Termobarranquilla,3,3,gas_power_plant,Termobarranquilla SA ESP,Moneda Asset Management SpA [30.6%]; Primerose Inc [20.2%]; TPL Co-Investment Fund LP [20.2%]; SCL Energia Activa SA [14.4%],Atlántico,Colombia,operating,operating,1980,64,,MW,point,10.937,-74.764,,https://gem.wiki/Termobarranquilla_power_station,operating
Termobarranquilla power station,Central Termobarranquilla,4,4,gas_power_plant,Termobarranquilla SA ESP,Moneda Asset Management SpA [30.6%]; Primerose Inc [20.2%]; TPL Co-Investment Fund LP [20.2%]; SCL Energia Activa SA [14.4%],Atlántico,Colombia,operating,operating,1980,63,,MW,point,10.937,-74.764,,https://gem.wiki/Termobarranquilla_power_station,operating
Termobarranquilla power station,Central Termobarranquilla,CC 1,CC 1,gas_power_plant,Termobarranquilla SA ESP,Moneda Asset Management SpA [30.6%]; Primerose Inc [20.2%]; TPL Co-Investment Fund LP [20.2%]; SCL Energia Activa SA [14.4%],Atlántico,Colombia,operating,operating,1998,791,,MW,point,10.937,-74.764,,https://gem.wiki/Termobarranquilla_power_station,operating
Termobarranquilla power station,Central Termobarranquilla,GT03,GT03,gas_power_plant,Termobarranquilla SA ESP,Moneda Asset Management SpA [30.6%]; Primerose Inc [20.2%]; TPL Co-Investment Fund LP [20.2%]; SCL Energia Activa SA [14.4%],Atlántico,Colombia,announced,proposed_plus,2027,60,,MW,point,10.937,-74.764,,https://gem.wiki/Termobarranquilla_power_station,proposed_plus
Termobarranquilla power station,Central Termobarranquilla,GT04,GT04,gas_power_plant,Termobarranquilla SA ESP,Moneda Asset Management SpA [30.6%]; Primerose Inc [20.2%]; TPL Co-Investment Fund LP [20.2%]; SCL Energia Activa SA [14.4%],Atlántico,Colombia,announced,proposed_plus,2027,60,,MW,point,10.937,-74.764,,https://gem.wiki/Termobarranquilla_power_station,proposed_plus
Termobarranquilla power station,Central Termobarranquilla,TB05,TB05,gas_power_plant,Termobarranquilla SA ESP,Moneda Asset Management SpA [30.6%]; Primerose Inc [20.2%]; TPL Co-Investment Fund LP [20.2%]; SCL Energia Activa SA [14.4%],Atlántico,Colombia,announced,proposed_plus,2025,320,,MW,point,10.937,-74.764,,https://gem.wiki/Termobarranquilla_power_station,proposed_plus
Termoberrío power station,Central Termoberrío,1,1,gas_power_plant,Sociedad Minera de Santander,Mubadala Investment Company PJSC,Santander,Colombia,cancelled,cancelled,,700,,MW,point,6.4437,-74.384,,https://gem.wiki/Termoberrío_power_station,cancelled
Termobonda power station,Central Termobonda,1,1,gas_power_plant,Nodo Energético Del Norte SA ESP,Nodo Energético Del Norte SA ESP,Magdalena,Colombia,announced,proposed_plus,2025,94,,MW,point,11.258,-74.109,,https://gem.wiki/Termobonda_power_station,proposed_plus
Termocabo power station,Usina Termelétrica Termocabo,1,1,gas_power_plant,Termocabo SA,Brasympe Energia SA [60.0%]; DC Energia e Participações SA [24.0%]; SZF Participações [14.0%]; OZ&M Incorporação [2.0%],Pernambuco,Brazil,operating,operating,2002,49.7,,MW,point,-8.2689,-35.025,,https://gem.wiki/Termocabo_power_station,operating
Termocamaçari power station,Usina Termelétrica Rômulo Almeida,1,1,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Bahia,Brazil,operating,operating,1996,131,,MW,point,-12.667,-38.321,,https://gem.wiki/Termocama%C3%A7ari_power_station,operating
Termocandelaria power station,Central Termocandelaria,CC,CC,gas_power_plant,Termocandelaria Power SA,Moneda Asset Management SpA [30.6%]; Primerose Inc [20.2%]; TPL Co-Investment Fund LP [20.2%]; SCL Energia Activa SA [14.4%],Bolívar,Colombia,operating,operating,2023,566,,MW,point,10.358,-75.486,,https://gem.wiki/Termocandelaria_power_station,operating
Termocarabobo II power station,Central Termocarabobo II,TEP-1,TEP-1,gas_power_plant,Petróleos de Venezuela SA,Government of Venezuela,Carabobo,Venezuela,mothballed,mothballed_plus,2014,180,,MW,point,10.484,-68.149,,https://gem.wiki/Termocarabobo_II_power_station,mothballed_plus
Termocarabobo II power station,Central Termocarabobo II,TEP-2,TEP-2,gas_power_plant,Petróleos de Venezuela SA,Government of Venezuela,Carabobo,Venezuela,mothballed,mothballed_plus,2014,180,,MW,point,10.484,-68.149,,https://gem.wiki/Termocarabobo_II_power_station,mothballed_plus
Termocarabobo II power station,Central Termocarabobo II,TEP-3,TEP-3,gas_power_plant,Petróleos de Venezuela SA,Government of Venezuela,Carabobo,Venezuela,mothballed,mothballed_plus,2014,180,,MW,point,10.484,-68.149,,https://gem.wiki/Termocarabobo_II_power_station,mothballed_plus
Termocarabobo II power station,Central Termocarabobo II,TEP-4,TEP-4,gas_power_plant,Petróleos de Venezuela SA,Government of Venezuela,Carabobo,Venezuela,mothballed,mothballed_plus,2014,180,,MW,point,10.484,-68.149,,https://gem.wiki/Termocarabobo_II_power_station,mothballed_plus
Termoceará power station,Usina Termelétrica Termoceará,1,1,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Ceará,Brazil,operating,operating,2002,220,,MW,point,-3.6925,-38.872,,https://gem.wiki/Termoceará_power_station,operating
Termocentro power station,Central Termocentro,1,1,gas_power_plant,Rattan Holding SA,Rattan Holding SA,Santander,Colombia,operating,operating,2000,300,,MW,point,6.4445,-74.381,,https://gem.wiki/Termocentro_power_station,operating
Termocolón power station,Central termoeléctrica Termo-Colón,1,1,gas_power_plant,Generadora Del Atlantico SA,Generadora Del Atlantico SA,Colón,Panama,operating,operating,2010,150,,MW,point,9.3748,-79.823,,https://www.gem.wiki/Termocol%C3%B3n_power_station,operating
Termocosta power station,Central Termocosta,1,1,gas_power_plant,Nodo Energético Del Norte SA ESP,Nodo Energético Del Norte SA ESP,Magdalena,Colombia,announced,proposed_plus,2025,94,,MW,point,11.258,-74.109,,https://gem.wiki/Termocosta_power_station,proposed_plus
Termodorada power station,Central Termodorada,1,1,gas_power_plant,Central Hidroeléctrica de Caldas SA ESP,Empresas Publicas de Medellin ESP,Caldas,Colombia,operating,operating,1997,50,,MW,point,5.4453,-74.674,,https://gem.wiki/Termodorada_power_station,operating
Termoelectrica de Mexicali power station,Termoeléctrica de Mexicali,1,1,gas_power_plant,Termoelectrica De Mexicali S de RL de CV,Sempra Energy,Baja California,Mexico,operating,operating,2003,625,,MW,point,32.601,-115.66,,https://gem.wiki/Termoelectrica_de_Mexicali_power_station,operating
Termoeléctrica de Santa Cruz power station,Central Termoeléctrica de Santa Cruz del Norte,1,1,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Mayabeque,Cuba,operating,operating,1991,100,,MW,point,23.019,-82.749,,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station,operating
Termoeléctrica de Santa Cruz power station,Central Termoeléctrica de Santa Cruz del Norte,2,2,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Mayabeque,Cuba,operating,operating,1991,100,,MW,point,23.019,-82.749,,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station,operating
Termoeléctrica de Santa Cruz power station,Central Termoeléctrica de Santa Cruz del Norte,3,3,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Mayabeque,Cuba,operating,operating,1991,95,,MW,point,23.019,-82.749,,https://gem.wiki/Termoeléctrica_de_Santa_Cruz_power_station,operating
Termoemcali power station,Central Termoemcali,1,1,gas_power_plant,TermoemCali I SA ESP,Ashmore Group PLC [63.0%]; KKR Co Inc [37.0%],Valle del Cauca,Colombia,operating,operating,1999,240,,MW,point,3.5598,-76.469,,https://gem.wiki/Termoemcali_power_station,operating
Termogaira power station,Central Termoguajira,1,1,gas_power_plant,Nodo Energético Del Norte SA ESP,Nodo Energético Del Norte SA ESP,Magdalena,Colombia,announced,proposed_plus,2025,94,,MW,point,11.258,-74.109,,https://gem.wiki/Termogaira_power_station,proposed_plus
Termogas Machala 1 power station,Central Termogas Machala,3,3,gas_power_plant,Corporación Nacional de Electricidad EP,Corporación Nacional de Electricidad EP,El Oro,Ecuador,announced,proposed_plus,2026,77,,MW,point,-3.117,-79.879,,https://gem.wiki/Termogas_Machala_1_power_station,proposed_plus
Termogas Machala 1 power station,Central Termogas Machala,6FA1,6FA1,gas_power_plant,Corporación Nacional de Electricidad EP,Corporación Nacional de Electricidad EP,El Oro,Ecuador,operating,operating,2002,65,,MW,point,-3.117,-79.879,,https://gem.wiki/Termogas_Machala_1_power_station,operating
Termogas Machala 1 power station,Central Termogas Machala,6FA2,6FA2,gas_power_plant,Corporación Nacional de Electricidad EP,Corporación Nacional de Electricidad EP,El Oro,Ecuador,operating,operating,2002,65,,MW,point,-3.117,-79.879,,https://gem.wiki/Termogas_Machala_1_power_station,operating
Termogas Machala 1 power station,Central Termogas Machala,ST,ST,gas_power_plant,Corporación Nacional de Electricidad EP,Corporación Nacional de Electricidad EP,El Oro,Ecuador,announced,proposed_plus,2027,110,,MW,point,-3.117,-79.879,,https://gem.wiki/Termogas_Machala_1_power_station,proposed_plus
Termoguayas power station,Central Termoeléctrica Termoguayas,1,1,gas_power_plant,Termoguayas Generation SA,Termoguayas Generation SA,Guayas,Ecuador,retired,retired,2006,60.8,,MW,point,-2.2636,-79.863,,https://gem.wiki/Termoguayas_power_station,retired
Termoguayas power station,Central Termoeléctrica Termoguayas,2,2,gas_power_plant,Termoguayas Generation SA,Termoguayas Generation SA,Guayas,Ecuador,retired,retired,2006,91.2,,MW,point,-2.2636,-79.863,,https://gem.wiki/Termoguayas_power_station,retired
Termoguayas power station,Central Termoeléctrica Termoguayas,3,3,gas_power_plant,Termoguayas Generation SA,Termoguayas Generation SA,Guayas,Ecuador,retired,retired,2006,29,,MW,point,-2.2636,-79.863,,https://gem.wiki/Termoguayas_power_station,retired
Termolectrica Garabito power station,Termolectrica Garabito power station,1,1,gas_power_plant,Instituto Costarricense de Electricidad (ICE),Instituto Costarricense de Electricidad (ICE),Puntarenas,Costa Rica,operating,operating,2011,202.7,,MW,point,10.044,-84.76,,https://gem.wiki/Termolectrica_Garabito_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,1,1,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,10,10,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,11,11,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,12,12,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,13,13,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,14,14,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,15,15,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,16,16,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,17,17,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,18,18,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,19,19,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,2,2,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,20,20,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,3,3,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,4,4,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,5,5,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,6,6,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,7,7,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,8,8,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomacaé power station,Usina Termelétrica Termomacaé,9,9,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Rio de Janeiro,Brazil,operating,operating,2001,46.1,,MW,point,-22.305,-41.877,,https://gem.wiki/Termomacaé_power_station,operating
Termomanaus power station,Usina Termelétrica Termomanaus,1,1,gas_power_plant,Eletricidade do Brasil SA [95%]; Centrais Elétricas de Pernambuco SA [5%],DC Energia e Participações SA [95.0%],Pernambuco,Brazil,operating,operating,2009,142.3,,MW,point,-7.8608,-35.019,,https://gem.wiki/Termomanaus_power_station,operating
Termonordeste power station,Usina Termelétrica Termonordeste,1,1,gas_power_plant,Centrais Elétricas da Paraíba SA,CPFL Geração de Energia SA [53.4%]; DC Energia e Participações SA [41.6%]; OZ&M Incorporação [2.5%]; Oncorp [2.4%],Paraíba,Brazil,operating,operating,2010,170.8,,MW,point,-7.2103,-34.921,,https://gem.wiki/Termonordeste_power_station,operating
Termonorte power station,Central Termonorte,1,1,gas_power_plant,Termonorte Colombia SASESP,Glenfarne Group LLC,Magdalena,Colombia,operating,operating,2018,93,,MW,point,11.26,-74.103,,https://gem.wiki/Termonorte_power_station,operating
Termopacífico power station,Central Termoeléctrica Termopacífico,1,1,gas_power_plant,Prime Energia,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atacama,Chile,operating,operating,,24,,MW,point,-27.493,-70.382,,https://gem.wiki/Termopacífico_power_station,operating
Termopacífico power station,Central Termoeléctrica Termopacífico,2,2,gas_power_plant,Prime Energia,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atacama,Chile,operating,operating,,24,,MW,point,-27.493,-70.382,,https://gem.wiki/Termopacífico_power_station,operating
Termopacífico power station,Central Termoeléctrica Termopacífico,3,3,gas_power_plant,Prime Energia,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atacama,Chile,operating,operating,,24,,MW,point,-27.493,-70.382,,https://gem.wiki/Termopacífico_power_station,operating
Termopacífico power station,Central Termoeléctrica Termopacífico,4,4,gas_power_plant,Prime Energia,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Atacama,Chile,operating,operating,,24,,MW,point,-27.493,-70.382,,https://gem.wiki/Termopacífico_power_station,operating
Termopalmero 2 power station,Termopalmero 2,1,1,gas_power_plant,Termopalmero SAS,Termopalmero SAS,Bolívar,Colombia,announced,proposed_plus,2027,270,,MW,point,10.411,-75.397,,https://gem.wiki/Termopalmero_2_power_station,proposed_plus
Termoparaíba power station,Usina Termelétrica Termoparaíba,1,1,gas_power_plant,Centrais Elétricas da Paraíba SA,CPFL Geração de Energia SA [53.4%]; DC Energia e Participações SA [41.6%]; OZ&M Incorporação [2.5%]; Oncorp [2.4%],Paraíba,Brazil,operating,operating,2011,170.8,,MW,point,-7.2096,-34.923,,https://gem.wiki/Termoparaíba_power_station,operating
Termopecém power station,Usina Termelétrica Termopecém,I-1,I-1,gas_power_plant,Positiva Energia do Pecém Ltda,Positiva Energia do Pecém Ltda,Ceará,Brazil,pre-construction,pre-construction,,100,,MW,point,-3.5555,-38.817,,https://gem.wiki/Termopecém_power_station,pre-construction
Termopecém power station,Usina Termelétrica Termopecém,I-2,I-2,gas_power_plant,Positiva Energia do Pecém Ltda,Positiva Energia do Pecém Ltda,Ceará,Brazil,pre-construction,pre-construction,,100,,MW,point,-3.5555,-38.817,,https://gem.wiki/Termopecém_power_station,pre-construction
Termopecém power station,Usina Termelétrica Termopecém,I-3,I-3,gas_power_plant,Positiva Energia do Pecém Ltda,Positiva Energia do Pecém Ltda,Ceará,Brazil,pre-construction,pre-construction,,100,,MW,point,-3.5555,-38.817,,https://gem.wiki/Termopecém_power_station,pre-construction
Termopecém power station,Usina Termelétrica Termopecém,I-4,I-4,gas_power_plant,Positiva Energia do Pecém Ltda,Positiva Energia do Pecém Ltda,Ceará,Brazil,pre-construction,pre-construction,,100,,MW,point,-3.5555,-38.817,,https://gem.wiki/Termopecém_power_station,pre-construction
Termopecém power station,Usina Termelétrica Termopecém,II,II,gas_power_plant,Positiva Energia do Pecém Ltda,Positiva Energia do Pecém Ltda,Ceará,Brazil,pre-construction,pre-construction,,700,,MW,point,-3.5555,-38.817,,https://gem.wiki/Termopecém_power_station,pre-construction
Termopecém power station,Usina Termelétrica Termopecém,III,III,gas_power_plant,Positiva Energia do Pecém Ltda,Positiva Energia do Pecém Ltda,Ceará,Brazil,pre-construction,pre-construction,,1400,,MW,point,-3.5555,-38.817,,https://gem.wiki/Termopecém_power_station,pre-construction
Termopernambuco 2 power station,Usina Termelétrica Termopernambuco 2,1,1,gas_power_plant,Grupo Neoenergia SA,Grupo Neoenergia SA,Pernambuco,Brazil,shelved,shelved,,1249,,MW,point,-8.4035,-34.967,,https://gem.wiki/Termopernambuco_2_power_station,shelved
Termopernambuco power station,Usina Termelétrica Termopernambuco,1,1,gas_power_plant,Grupo Neoenergia SA,Grupo Neoenergia SA,Pernambuco,Brazil,operating,operating,2004,533,,MW,point,-8.4046,-34.969,,https://gem.wiki/Termopernambuco_power_station,operating
Termopuerto power station,Central eléctrica Termopuerto,1,1,gas_power_plant,Termopuerto SA de CV,Termopuerto SA de CV,Sonsonate,El Salvador,operating,operating,2013,73.6,,MW,point,13.564,-89.824,,https://gem.wiki/Termopuerto_power_station,operating
Termosierra power station,Central Termosierra,1,1,gas_power_plant,Empresas Publicas de Medellin ESP,Empresas Publicas de Medellin ESP,Antioquia,Colombia,operating,operating,2001,460,,MW,point,6.236,-74.561,,https://gem.wiki/Termosierra_power_station,operating
Termosolo power station,Central Termosolo,I,I,gas_power_plant,SeaOne,SeaOne Holdings LLC,Valle del Cauca,Colombia,announced,proposed_plus,2024,148,,MW,point,3.8757,-77.058,,https://gem.wiki/Termosolo_power_station,proposed_plus
Termosolo power station,Central Termosolo,II,II,gas_power_plant,SeaOne,SeaOne Holdings LLC,Valle del Cauca,Colombia,announced,proposed_plus,2024,80,,MW,point,3.8757,-77.058,,https://gem.wiki/Termosolo_power_station,proposed_plus
Termosuape power station,Usina Termelétrica Suape,1,1,gas_power_plant,Aruanã Energia SA,Oncorp,Pernambuco,Brazil,shelved,shelved,2025,294,,MW,point,-8.4014,-35.012,,https://gem.wiki/Termosuape_power_station,shelved
Termovalle power station,Central Termovalle,1,1,gas_power_plant,EnfraGen LLC,Glenfarne Group LLC [50.0%]; Partners Group AG [50.0%],Valle del Cauca,Colombia,operating,operating,1998,241,,MW,point,3.5649,-76.453,,https://gem.wiki/Termovalle_power_station,operating
Termoyopal power station,Central Termoyopal,3,3,gas_power_plant,Termoyopal SA,Haina Energy Holdings II [75.6%]; Haina Investment Co Ltd [24.4%],Casanare,Colombia,operating,operating,2020,50,,MW,point,5.4446,-72.454,,https://gem.wiki/Termoyopal_power_station,operating
Termoyopal power station,Central Termoyopal,4,4,gas_power_plant,Termoyopal SA,Haina Energy Holdings II [75.6%]; Haina Investment Co Ltd [24.4%],Casanare,Colombia,operating,operating,2020,50,,MW,point,5.4446,-72.454,,https://gem.wiki/Termoyopal_power_station,operating
Termoyopal power station,Central Termoyopal,5,5,gas_power_plant,Termoyopal SA,Haina Energy Holdings II [75.6%]; Haina Investment Co Ltd [24.4%],Casanare,Colombia,operating,operating,2021,50,,MW,point,5.4446,-72.454,,https://gem.wiki/Termoyopal_power_station,operating
Termozulia power station,Planta Termozulia,TZ-1-2-3,TZ-1-2-3,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Zulia,Venezuela,operating,operating,2007,470,,MW,point,10.489,-71.633,,https://gem.wiki/Termozulia_power_station,operating
