project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Cartagena power station,Central Termoeléctrica Cartagena,3,3,gas_power_plant,Emgesa SA ESP,Enel SpA [57.3%]; Grupo Energía Bogotá SA ESP [42.5%],Bolívar,Colombia,operating,operating,1980,66,,MW,point,10.355,-75.511,,https://gem.wiki/Cartagena_power_station,https://gem.wiki/Central_Termoeléctrica_Cartagena
Celpav IV power station,Usina Termelétrica Celpav IV,1,1,gas_power_plant,Suzano S.A.,Group Suzano,São Paulo,Brazil,operating,operating,1994,139,,MW,point,-23.295,-45.981,,https://gem.wiki/Celpav_IV_power_station,https://gem.wiki/Usina_Termelétrica_Celpav_IV
Celso Furtado power station,Usina Termelétrica Celso Furtado,1,1,gas_power_plant,Petróleo Brasileiro S.A. (Petrobras),Petróleo Brasileiro S.A. (Petrobras),Bahia,Brazil,operating,operating,2004,186,,MW,point,-12.703,-38.573,,https://gem.wiki/Celso_Furtado_power_station,https://gem.wiki/Usina_Termelétrica_Celso_Furtado
Centro Morelos (Huexca) power station,Planta CC Centro Morelos,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Morelos,Mexico,operating,operating,2021,656,,MW,point,18.801,-98.878,,https://gem.wiki/Centro_Morelos_(Huexca)_power_station,https://gem.wiki/Planta_CC_Centro_Morelos
Cerro Dragón power station,Central CC Cerro Dragón,1,1,gas_power_plant,Pan American Energy,BP plc [50%]; BC Energy Investments Corp. [50%],Chubut,Argentina,operating,operating,2017,160,,MW,point,-45.837,-67.571,,https://gem.wiki/Cerro_Dragón_power_station,https://gem.wiki/Central_CC_Cerro_Dragón
Chihuahua II (El Encino) power station,Central CC Chihuahua (El Encino),1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Chihuahua,Mexico,operating,operating,2003,619,,MW,point,28.446,-105.92,,https://gem.wiki/Chihuahua_II_(El_Encino)_power_station,https://gem.wiki/Central_CC_Chihuahua_(El_Encino)
Chihuahua III power station,Central CC Chihuahua,I,I,gas_power_plant,Saavi Energia,Global Infrastructure Partners,Chihuahua,Mexico,operating,operating,2003,275,,MW,point,31.333,-106.49,,https://gem.wiki/Chihuahua_III_power_station,https://gem.wiki/Central_CC_Chihuahua
Chilca power station,Central Termoeléctrica Chilca,1,1,gas_power_plant,ENGIE Energía Perú S.A.,Engie SA [61.8%]; Peruvian pension funds [38.2%],Lima,Peru,operating,operating,2012,852,,MW,point,-12.502,-76.729,,https://gem.wiki/Chilca_power_station,https://gem.wiki/Central_Termoeléctrica_Chilca
Chilca power station,Central Termoeléctrica Chilca,2,2,gas_power_plant,ENGIE Energía Perú S.A.,Engie SA [61.8%]; Peruvian pension funds [38.2%],Lima,Peru,operating,operating,2016,111,,MW,point,-12.502,-76.729,,https://gem.wiki/Chilca_power_station,https://gem.wiki/Central_Termoeléctrica_Chilca
Cobre Panamá power station,Central termoeléctrica Cobre Panamá,NG,NG,gas_power_plant,Minera Panamá,First Quantum Minerals,Colón,Panama,announced,proposed_plus,2023,300,,MW,point,9.0057,-80.69,,https://gem.wiki/Cobre_Panam%C3%A1_power_station,https://www.gem.wiki/Central_termoel%C3%A9ctrica_Cobre_Panam%C3%A1
Cogen Altamira power station,Central cogeneration Altamira,1,1,gas_power_plant,Cogeneración de Altamira SA (CGA),ContourGlobal plc,Tamaulipas,Mexico,operating,operating,,350,,MW,point,22.375,-97.891,,https://gem.wiki/Cogen_Altamira_power_station,https://gem.wiki/Central_Cogeneration_Altamira
Cogen Altamira power station,Central cogeneration Altamira,2,2,gas_power_plant,Cogeneración de Altamira SA (CGA),ContourGlobal plc,Tamaulipas,Mexico,shelved,shelved,,414,,MW,point,22.375,-97.891,,https://gem.wiki/Cogen_Altamira_power_station,https://gem.wiki/Central_Cogeneration_Altamira
Cogen Salamanca power station,Central cogeneration Salamanca,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Guanajuato,Mexico,operating,operating,2017,393,,MW,point,20.579,-101.16,,https://gem.wiki/Cogen_Salamanca_power_station,https://gem.wiki/Central_Cogeneration_Salamanca
Cogeneración Minatitlán power station,Central de cogeneración Minatitlán,1,1,gas_power_plant,Comisión Federal de Electricidad EPE [50%]; Pemex-Transformación Industrial [50%],Comisión Federal de Electricidad EPE [50%]; Petróleos Mexicanos [50%],Veracruz,Mexico,shelved,shelved,,870,,MW,point,17.994,-94.547,,https://www.gem.wiki/Cogeneraci%C3%B3n_Minatitl%C3%A1n_power_station,https://www.gem.wiki/Central_de_cogeneraci%C3%B3n_Minatitl%C3%A1n
Cogeneración Refinería Olmeca Dos Bocas,Central de cogeneración Refinería Olmeca Dos Bocas,1,1,gas_power_plant,Pemex-Transformación Industrial,Petróleos Mexicanos,Tabasco,Mexico,announced,proposed_plus,,341,,MW,point,18.419,-93.204,,https://www.gem.wiki/Cogeneración_Refinería_Olmeca_Dos_Bocas,https://www.gem.wiki/Cogeneración_Refinería_Olmeca_Dos_Bocas
Cogeneración Salina Cruz power station,Central de Cogeneración Salina Cruz,1,1,gas_power_plant,Comisión Federal de Electricidad EPE [50%]; Pemex-Transformación Industrial [50%],Comisión Federal de Electricidad EPE [50%]; Petróleos Mexicanos [50%],Oaxaca,Mexico,announced,proposed_plus,2025,812,,MW,point,16.215,-95.179,,https://gem.wiki/Cogeneracion_Salina_Cruz_power_station,https://www.gem.wiki/Central_el%C3%A9ctrica_de_cogeneraci%C3%B3n_Salina_Cruz
Cogeneración Tula power station,Central de Cogeneración Tula,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,shelved,shelved,,869,,MW,point,20.056,-99.282,,https://gem.wiki/Cogeneración_Tula_power_station,https://gem.wiki/Central_de_Cogeneración_Tula
Cogeneradora Aconcagua power station,Planta Cogeneradora Aconcagua,1,1,gas_power_plant,Empresa Nacional del Petróleo (ENAP),Empresa Nacional del Petróleo (ENAP),Valparaíso,Chile,operating,operating,2020,77,,MW,point,-32.928,-71.494,,https://gem.wiki/Cogeneradora_Aconcagua_power_station,https://gem.wiki/Planta_Cogeneradora_Aconcagua
Compañía de Nitrógeno de Cantarell power station,Central Compañía de Nitrógeno de Cantarell,1,1,gas_power_plant,"Compañía De Nitrógeno De Cantarell, S.A. de C.V.",Linde Group,Campeche,Mexico,operating,operating,2000,363,,MW,point,18.61,-92.265,,https://gem.wiki/Compañía_de_Nitrógeno_de_Cantarell_power_station,https://gem.wiki/Central_Compañía_de_Nitrógeno_de_Cantarell
Complejo Petroquímico Cangrejera power station,Central Complejo Petroquímico Cangrejera,1,1,gas_power_plant,Pemex-Transformación Industrial,Petróleos Mexicanos,Veracruz,Mexico,mothballed,mothballed_plus,1992,163,,MW,point,18.093,-94.361,,https://gem.wiki/Complejo_Petroquímico_Cangrejera_power_station,https://gem.wiki/Central_Complejo_Petroquímico_Cangrejera
Complejo Petroquímico Cosoleacaque power station,Central Complejo Petroquímico Cosoleacaque,1,1,gas_power_plant,Pemex-Transformación Industrial,Petróleos Mexicanos,Veracruz,Mexico,operating,operating,2007,60,,MW,point,17.999,-94.563,,https://gem.wiki/Complejo_Petroquímico_Cosoleacaque_power_station,https://gem.wiki/Central_Complejo_Petroquímico_Cosoleacaque
Complejo Petroquímico Independencia power station,Central Complejo Petroquímico Independencia,1,1,gas_power_plant,Pemex-Transformación Industrial,Petróleos Mexicanos,Puebla,Mexico,operating,operating,2007,54,,MW,point,19.255,-98.416,,https://gem.wiki/Complejo_Petroquímico_Independencia_power_station,https://gem.wiki/Central_Complejo_Petroquímico_Independencia
Complejo Petroquímico Morelos power station,Central Complejo Petroquímico Morelos,1,1,gas_power_plant,Pemex-Transformación Industrial,Petróleos Mexicanos,Veracruz,Mexico,operating,operating,1992,172,,MW,point,18.141,-94.366,,https://gem.wiki/Complejo_Petroquímico_Morelos_power_station,https://gem.wiki/Central_Complejo_Petroquímico_Morelos
Costanera power station,Central Termoeléctrica Costanera,CC1,CC1,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,1997,322,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Central_Termoeléctrica_Costanera
Costanera power station,Central Termoeléctrica Costanera,CC2,CC2,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,1999,851,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Central_Termoeléctrica_Costanera
Costanera power station,Central Termoeléctrica Costanera,COSTTV01,COSTTV01,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,1963,123,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Central_Termoeléctrica_Costanera
Costanera power station,Central Termoeléctrica Costanera,COSTTV02,COSTTV02,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,1963,116,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Central_Termoeléctrica_Costanera
Costanera power station,Central Termoeléctrica Costanera,COSTTV03,COSTTV03,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,1963,112,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Central_Termoeléctrica_Costanera
Costanera power station,Central Termoeléctrica Costanera,COSTTV04,COSTTV04,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,1963,120,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Central_Termoeléctrica_Costanera
Costanera power station,Central Termoeléctrica Costanera,COSTTV05,COSTTV05,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,1976,350,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Central_Termoeléctrica_Costanera
Costanera power station,Central Termoeléctrica Costanera,COSTTV06,COSTTV06,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,1984,310,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Central_Termoeléctrica_Costanera
Cruz Alta power station,Central Térmica Cruz Alta,1,1,gas_power_plant,Genneia,Genneia,Tucumán,Argentina,operating,operating,2017,122.5,,MW,point,-26.994,-65.162,,https://gem.wiki/Cruz_Alta_power_station,https://www.gem.wiki/Central_T%C3%A9rmica_Cruz_Alta
Cruz Alta power station,Central Térmica Cruz Alta,2,2,gas_power_plant,Genneia,Genneia,Tucumán,Argentina,operating,operating,2017,122.5,,MW,point,-26.994,-65.162,,https://gem.wiki/Cruz_Alta_power_station,https://www.gem.wiki/Central_T%C3%A9rmica_Cruz_Alta
Cuiabá power station,Usina Termelétrica Cuiabá,1,1,gas_power_plant,Âmbar Energia,J&F Investimentos S.A,Mato Grosso,Brazil,operating,operating,2001,529,,MW,point,-15.678,-56.022,,https://gem.wiki/Cuiabá_power_station,https://gem.wiki/Usina_Termelétrica_Cuiabá
Cydsa cogeneration Plant,Planta de Cogeneración Cydsa,I,I,gas_power_plant,Cydsa,Cydsa S A B DE C V,Veracruz,Mexico,operating,operating,2014,57,,MW,point,18.105,-94.392,,https://gem.wiki/Cydsa_cogeneration_Plant,https://gem.wiki/Planta_de_Cogeneración_Cydsa
Cydsa cogeneration Plant,Planta de Cogeneración Cydsa,II,II,gas_power_plant,Cydsa,Cydsa S A B DE C V,Veracruz,Mexico,operating,operating,2016,57,,MW,point,18.105,-94.392,,https://gem.wiki/Cydsa_cogeneration_Plant,https://gem.wiki/Planta_de_Cogeneración_Cydsa
Deacero power station,Central eléctrica Deacero,1,1,gas_power_plant,Energía de Ramos (Deacero Power),Grupo DeAcero,Coahuila,Mexico,operating,operating,2015,200,,MW,point,25.599,-100.93,,https://gem.wiki/Deacero_power_station,https://gem.wiki/Central_eléctrica_Deacero
Del Sur power station,Termoeléctrica del Sur,CCSUR10,CCSUR10,gas_power_plant,ENDE Andina SAM,"ENDE (Empresa Nacional de Electricidad) [60%]; PDVSA (Petróleos de Venezuela, S.A.) [40%]",Yacuíba,Bolivia,operating,operating,2021,120,,MW,point,-21.694,-63.561,,https://gem.wiki/Del_Sur_power_station,https://gem.wiki/Termoeléctrica_del_Sur
Del Sur power station,Termoeléctrica del Sur,CCSUR20,CCSUR20,gas_power_plant,ENDE Andina SAM,"ENDE (Empresa Nacional de Electricidad) [60%]; PDVSA (Petróleos de Venezuela, S.A.) [40%]",Yacuíba,Bolivia,operating,operating,2021,120,,MW,point,-21.694,-63.561,,https://gem.wiki/Del_Sur_power_station,https://gem.wiki/Termoeléctrica_del_Sur
Del Sur power station,Termoeléctrica del Sur,CCSUR30,CCSUR30,gas_power_plant,ENDE Andina SAM,"ENDE (Empresa Nacional de Electricidad) [60%]; PDVSA (Petróleos de Venezuela, S.A.) [40%]",Yacuíba,Bolivia,operating,operating,2019,120,,MW,point,-21.694,-63.561,,https://gem.wiki/Del_Sur_power_station,https://gem.wiki/Termoeléctrica_del_Sur
Del Sur power station,Termoeléctrica del Sur,CCSUR40,CCSUR40,gas_power_plant,ENDE Andina SAM,"ENDE (Empresa Nacional de Electricidad) [60%]; PDVSA (Petróleos de Venezuela, S.A.) [40%]",Yacuíba,Bolivia,operating,operating,2019,120,,MW,point,-21.694,-63.561,,https://gem.wiki/Del_Sur_power_station,https://gem.wiki/Termoeléctrica_del_Sur
Dock Sud power station,Central Dock Sud,1,1,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,operating,operating,2001,798,,MW,point,-34.653,-58.342,,https://gem.wiki/Dock_Sud_power_station,https://gem.wiki/Central_Dock_Sud
Dock Sud power station,Central Dock Sud,Expansion 1,Expansion 1,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,construction,construction_plus,2023,50,,MW,point,-34.653,-58.342,,https://gem.wiki/Dock_Sud_power_station,https://gem.wiki/Central_Dock_Sud
Dock Sud power station,Central Dock Sud,Expansion 2,Expansion 2,gas_power_plant,Enel SpA,Enel SpA,Buenos Aires,Argentina,construction,construction_plus,2023,50,,MW,point,-34.653,-58.342,,https://gem.wiki/Dock_Sud_power_station,https://gem.wiki/Central_Dock_Sud
Dos Bocas II power station,Central CC Dos Bocas II,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Veracruz,Mexico,construction,construction_plus,2023,1116,,MW,point,19.086,-96.146,,https://gem.wiki/Dos_Bocas_II_power_station,https://gem.wiki/Central_CC_Dos_Bocas_II
Dos Bocas power station,Central CC Dos Bocas,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Veracruz,Mexico,operating,operating,1975,226,,MW,point,19.086,-96.146,,https://gem.wiki/Dos_Bocas_power_station,https://gem.wiki/Central_CC_Dos_Bocas
Dos Bocas power station,Central CC Dos Bocas,2,2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Veracruz,Mexico,operating,operating,1975,226,,MW,point,19.086,-96.146,,https://gem.wiki/Dos_Bocas_power_station,https://gem.wiki/Central_CC_Dos_Bocas
Dulces Nombres II power station,Planta CC Dulces Nombres II,1,1,gas_power_plant,Iberdrola Generación México,Iberdrola SA,Nuevo León,Mexico,operating,operating,2016,300,,MW,point,25.717,-100.1,,https://gem.wiki/Dulces_Nombres_II_power_station,https://gem.wiki/Planta_CC_Dulces_Nombres_II
Dulces Nombres power station,Planta CC Dulces Nombres,1,1,gas_power_plant,Iberdrola Generación México,Iberdrola SA,Nuevo León,Mexico,operating,operating,2002,252,,MW,point,25.719,-100.1,,https://gem.wiki/Dulces_Nombres_power_station,https://gem.wiki/Planta_CC_Dulces_Nombres
Dulces Nombres power station,Planta CC Dulces Nombres,2,2,gas_power_plant,Iberdrola Generación México,Iberdrola SA,Nuevo León,Mexico,operating,operating,2002,252,,MW,point,25.719,-100.1,,https://gem.wiki/Dulces_Nombres_power_station,https://gem.wiki/Planta_CC_Dulces_Nombres
Dulces Nombres power station,Planta CC Dulces Nombres,3,3,gas_power_plant,Iberdrola Generación México,Iberdrola SA,Nuevo León,Mexico,operating,operating,2002,252,,MW,point,25.719,-100.1,,https://gem.wiki/Dulces_Nombres_power_station,https://gem.wiki/Planta_CC_Dulces_Nombres
Dulces Nombres power station,Planta CC Dulces Nombres,4,4,gas_power_plant,Iberdrola Generación México,Iberdrola SA,Nuevo León,Mexico,operating,operating,2002,252,,MW,point,25.719,-100.1,,https://gem.wiki/Dulces_Nombres_power_station,https://gem.wiki/Planta_CC_Dulces_Nombres
EPP Altos I power station,Usina Termelétrica EPP Altos I,1,1,gas_power_plant,Evolution Power Partners SA,Evolution Power Partners SA,Piauí,Brazil,announced,proposed_plus,,288,,MW,point,-5.0351,-42.466,,https://www.gem.wiki/EPP_Altos_I_power_station,https://www.gem.wiki/EPP_Altos_I_power_station
EPP Santana power station,Usina Termelétrica EPP Santana,1,1,gas_power_plant,Evolution Power Partners SA,Evolution Power Partners SA,Amapá,Brazil,announced,proposed_plus,,288,,MW,point,-0.011704,-51.21,,https://www.gem.wiki/EPP_Santana_power_station,https://www.gem.wiki/EPP_Santana_power_station
EPP Teresina power station,Usina Termelétrica EPP Teresina,1,1,gas_power_plant,Evolution Power Partners SA,Evolution Power Partners SA,Piauí,Brazil,announced,proposed_plus,,288,,MW,point,-5.1483,-42.801,,https://www.gem.wiki/EPP_Teresina_power_station,https://www.gem.wiki/EPP_Teresina_power_station
EVM-II power station,Planta termoeléctrica EVM II,1,1,gas_power_plant,EVM Energía del Valle de México Generador S.A.P.I. de C.V.,EVM Energia Del Valle de Mexico S A P I DE CV,México,Mexico,operating,operating,2021,850,,MW,point,19.747,-98.675,,https://gem.wiki/EVM-II_power_station,https://gem.wiki/Planta_termoeléctrica_EVM_II
El Alto power station,Central Termoeléctrica El Alto,ALT02,ALT02,gas_power_plant,ENDE Valle Hermoso SA,ENDE (Empresa Nacional de Electricidad),Pedro Domingo Murillo,Bolivia,operating,operating,2013,53,,MW,point,-16.565,-68.181,,https://gem.wiki/El_Alto_power_station,https://gem.wiki/Central_Termoeléctrica_El_Alto
El Campesino power station,Central Termoeléctrica El Campesino,1,1,gas_power_plant,Generadora Metropolitana,Électricité de France (EDF) SA [50%]; Andes Mining & Energy (AME) [50%],Ñuble,Chile,shelved,shelved,,640,,MW,point,-36.794,-72.42,,https://gem.wiki/El_Campesino_power_station,https://gem.wiki/Central_Termoeléctrica_El_Campesino
El Carmen Nuevo Leon power station,Planta CC El Carmen,1,1,gas_power_plant,Iberdrola México S.A. de C.V.,Iberdrola SA,Nuevo León,Mexico,operating,operating,2019,866,,MW,point,25.867,-100.37,,https://gem.wiki/El_Carmen_Nuevo_Leon_power_station,https://gem.wiki/Planta_CC_El_Carmen
El Potosino power station,Central eléctrica El Potosino,1,1,gas_power_plant,"Ingeniería Nebri, S.A.P.I. de C.V.","Ingeniería Nebri, S.A.P.I. de C.V.",Guanajuato,Mexico,shelved,shelved,,300,,MW,point,21.209,-100.62,,https://gem.wiki/El_Potosino_power_station,https://gem.wiki/Central_eléctrica_El_Potosino
El Sauz 2 power station,Central CC El Sauz 2,1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Querétaro,Mexico,announced,proposed_plus,2024,256,,MW,point,20.458,-100.12,,https://gem.wiki/El_Sauz_2_power_station,https://www.gem.wiki/Central_CC_El_Sauz_2
